family,tokenizer,model,mode,domain,split,regime_a,regime_b,num_problems,method_a_mean,method_b_mean,mean_diff_b_minus_a,ci95_low,ci95_high,a_better_problem_count,b_better_problem_count,p_value,test,holm_p_value,significant_0_05,holm_family
regime::simhash::xgboost::delta,simhash,xgboost,delta,logistics,test-extrapolation,domain_dependent,all_domains,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::simhash::xgboost::delta
regime::simhash::xgboost::delta,simhash,xgboost,delta,visitall-from-everywhere,validation,domain_dependent,all_domains,24,0.4166666666666667,0.4583333333333333,0.041666666666666664,-0.08333333333333333,0.16666666666666666,1,2,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::simhash::xgboost::delta
regime::simhash::xgboost::delta,simhash,xgboost,delta,visitall-from-everywhere,test-interpolation,domain_dependent,all_domains,37,0.8108108108108109,0.7027027027027027,-0.10810810810810811,-0.21621621621621623,-0.02702702702702703,4,0,0.12814359282035898,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::simhash::xgboost::delta
regime::simhash::xgboost::delta,simhash,xgboost,delta,visitall-from-everywhere,test-extrapolation,domain_dependent,all_domains,219,0.1187214611872146,0.0639269406392694,-0.0547945205479452,-0.0958904109589041,-0.0136986301369863,17,5,0.017699115044247787,Paired sign-flip on per-problem seed-mean solved outcomes,0.21238938053097345,False,regime::simhash::xgboost::delta
regime::shortest_path::lstm::state,shortest_path,lstm,state,blocks,validation,domain_dependent,all_domains,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::lstm::state
regime::shortest_path::lstm::state,shortest_path,lstm,state,blocks,test-interpolation,domain_dependent,all_domains,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::lstm::state
regime::shortest_path::lstm::state,shortest_path,lstm,state,blocks,test-extrapolation,domain_dependent,all_domains,20,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::lstm::state
regime::shortest_path::lstm::state,shortest_path,lstm,state,gripper,validation,domain_dependent,all_domains,2,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::lstm::state
regime::shortest_path::lstm::state,shortest_path,lstm,state,gripper,test-interpolation,domain_dependent,all_domains,3,0.7777777777777778,0.8888888888888888,0.1111111111111111,0.0,0.3333333333333333,0,1,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::lstm::state
regime::shortest_path::lstm::state,shortest_path,lstm,state,gripper,test-extrapolation,domain_dependent,all_domains,16,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::lstm::state
regime::shortest_path::lstm::state,shortest_path,lstm,state,logistics,validation,domain_dependent,all_domains,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::lstm::state
regime::shortest_path::lstm::state,shortest_path,lstm,state,logistics,test-interpolation,domain_dependent,all_domains,9,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::lstm::state
regime::shortest_path::lstm::state,shortest_path,lstm,state,logistics,test-extrapolation,domain_dependent,all_domains,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::lstm::state
regime::shortest_path::lstm::state,shortest_path,lstm,state,visitall-from-everywhere,validation,domain_dependent,all_domains,24,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::lstm::state
regime::shortest_path::lstm::state,shortest_path,lstm,state,visitall-from-everywhere,test-interpolation,domain_dependent,all_domains,37,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::lstm::state
regime::shortest_path::lstm::state,shortest_path,lstm,state,visitall-from-everywhere,test-extrapolation,domain_dependent,all_domains,219,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::lstm::state
regime::shortest_path::lstm::delta,shortest_path,lstm,delta,blocks,validation,domain_dependent,all_domains,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::lstm::delta
regime::shortest_path::lstm::delta,shortest_path,lstm,delta,blocks,test-interpolation,domain_dependent,all_domains,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::lstm::delta
regime::shortest_path::lstm::delta,shortest_path,lstm,delta,blocks,test-extrapolation,domain_dependent,all_domains,20,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::lstm::delta
regime::shortest_path::lstm::delta,shortest_path,lstm,delta,gripper,validation,domain_dependent,all_domains,2,1.0,0.5,-0.5,-0.6666666666666667,-0.33333333333333337,2,0,0.495975201239938,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::lstm::delta
regime::shortest_path::lstm::delta,shortest_path,lstm,delta,gripper,test-interpolation,domain_dependent,all_domains,3,0.8888888888888888,0.6666666666666666,-0.22222222222222224,-0.3333333333333333,0.0,2,0,0.49972501374931255,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::lstm::delta
regime::shortest_path::lstm::delta,shortest_path,lstm,delta,gripper,test-extrapolation,domain_dependent,all_domains,16,0.125,0.020833333333333332,-0.10416666666666666,-0.20833333333333334,-0.020833333333333332,4,0,0.12584370781460927,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::lstm::delta
regime::shortest_path::lstm::delta,shortest_path,lstm,delta,logistics,validation,domain_dependent,all_domains,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::lstm::delta
regime::shortest_path::lstm::delta,shortest_path,lstm,delta,logistics,test-interpolation,domain_dependent,all_domains,9,0.18518518518518517,0.25925925925925924,0.07407407407407408,0.0,0.18518518518518517,0,2,0.4937753112344383,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::lstm::delta
regime::shortest_path::lstm::delta,shortest_path,lstm,delta,logistics,test-extrapolation,domain_dependent,all_domains,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::lstm::delta
regime::shortest_path::lstm::delta,shortest_path,lstm,delta,visitall-from-everywhere,validation,domain_dependent,all_domains,24,1.0,0.9583333333333334,-0.041666666666666664,-0.08333333333333336,0.0,3,0,0.2549372531373431,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::lstm::delta
regime::shortest_path::lstm::delta,shortest_path,lstm,delta,visitall-from-everywhere,test-interpolation,domain_dependent,all_domains,37,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::lstm::delta
regime::shortest_path::lstm::delta,shortest_path,lstm,delta,visitall-from-everywhere,test-extrapolation,domain_dependent,all_domains,219,0.9954337899543378,0.9923896499238964,-0.0030441400304414006,-0.010654490106544902,0.0045662100456621,4,2,0.5016249187540623,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::lstm::delta
regime::shortest_path::xgboost::state,shortest_path,xgboost,state,blocks,validation,domain_dependent,all_domains,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::xgboost::state
regime::shortest_path::xgboost::state,shortest_path,xgboost,state,blocks,test-interpolation,domain_dependent,all_domains,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::xgboost::state
regime::shortest_path::xgboost::state,shortest_path,xgboost,state,blocks,test-extrapolation,domain_dependent,all_domains,20,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::xgboost::state
regime::shortest_path::xgboost::state,shortest_path,xgboost,state,gripper,validation,domain_dependent,all_domains,2,0.5,1.0,0.5,0.0,1.0,0,1,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::xgboost::state
regime::shortest_path::xgboost::state,shortest_path,xgboost,state,gripper,test-interpolation,domain_dependent,all_domains,3,1.0,0.6666666666666666,-0.3333333333333333,-1.0,0.0,1,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::xgboost::state
regime::shortest_path::xgboost::state,shortest_path,xgboost,state,gripper,test-extrapolation,domain_dependent,all_domains,16,0.0,0.625,0.625,0.375,0.875,0,10,0.002199890005499725,Paired sign-flip on per-problem seed-mean solved outcomes,0.026398680065996702,True,regime::shortest_path::xgboost::state
regime::shortest_path::xgboost::state,shortest_path,xgboost,state,logistics,validation,domain_dependent,all_domains,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::xgboost::state
regime::shortest_path::xgboost::state,shortest_path,xgboost,state,logistics,test-interpolation,domain_dependent,all_domains,9,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::xgboost::state
regime::shortest_path::xgboost::state,shortest_path,xgboost,state,logistics,test-extrapolation,domain_dependent,all_domains,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::xgboost::state
regime::shortest_path::xgboost::state,shortest_path,xgboost,state,visitall-from-everywhere,validation,domain_dependent,all_domains,24,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::xgboost::state
regime::shortest_path::xgboost::state,shortest_path,xgboost,state,visitall-from-everywhere,test-interpolation,domain_dependent,all_domains,37,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::xgboost::state
regime::shortest_path::xgboost::state,shortest_path,xgboost,state,visitall-from-everywhere,test-extrapolation,domain_dependent,all_domains,219,0.9497716894977168,0.9680365296803652,0.0182648401826484,-0.0182648401826484,0.0547945205479452,6,10,0.456327183640818,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::xgboost::state
regime::shortest_path::xgboost::delta,shortest_path,xgboost,delta,blocks,validation,domain_dependent,all_domains,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::xgboost::delta
regime::shortest_path::xgboost::delta,shortest_path,xgboost,delta,blocks,test-interpolation,domain_dependent,all_domains,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::xgboost::delta
regime::shortest_path::xgboost::delta,shortest_path,xgboost,delta,blocks,test-extrapolation,domain_dependent,all_domains,20,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::xgboost::delta
regime::shortest_path::xgboost::delta,shortest_path,xgboost,delta,gripper,validation,domain_dependent,all_domains,2,0.0,0.5,0.5,0.0,1.0,0,1,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::xgboost::delta
regime::shortest_path::xgboost::delta,shortest_path,xgboost,delta,gripper,test-interpolation,domain_dependent,all_domains,3,0.0,1.0,1.0,1.0,1.0,0,3,0.2495375231238438,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::xgboost::delta
regime::shortest_path::xgboost::delta,shortest_path,xgboost,delta,gripper,test-extrapolation,domain_dependent,all_domains,16,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::xgboost::delta
regime::shortest_path::xgboost::delta,shortest_path,xgboost,delta,logistics,validation,domain_dependent,all_domains,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::xgboost::delta
regime::shortest_path::xgboost::delta,shortest_path,xgboost,delta,logistics,test-interpolation,domain_dependent,all_domains,9,0.1111111111111111,0.0,-0.1111111111111111,-0.3333333333333333,0.0,1,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::xgboost::delta
regime::shortest_path::xgboost::delta,shortest_path,xgboost,delta,logistics,test-extrapolation,domain_dependent,all_domains,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::xgboost::delta
regime::shortest_path::xgboost::delta,shortest_path,xgboost,delta,visitall-from-everywhere,validation,domain_dependent,all_domains,24,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::xgboost::delta
regime::shortest_path::xgboost::delta,shortest_path,xgboost,delta,visitall-from-everywhere,test-interpolation,domain_dependent,all_domains,37,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::xgboost::delta
regime::shortest_path::xgboost::delta,shortest_path,xgboost,delta,visitall-from-everywhere,test-extrapolation,domain_dependent,all_domains,219,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::shortest_path::xgboost::delta
regime::graphbpe::lstm::state,graphbpe,lstm,state,blocks,validation,domain_dependent,all_domains,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::lstm::state
regime::graphbpe::lstm::state,graphbpe,lstm,state,blocks,test-interpolation,domain_dependent,all_domains,3,0.3333333333333333,0.7777777777777777,0.4444444444444444,0.3333333333333333,0.6666666666666666,0,3,0.24303784810759463,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::lstm::state
regime::graphbpe::lstm::state,graphbpe,lstm,state,blocks,test-extrapolation,domain_dependent,all_domains,20,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::lstm::state
regime::graphbpe::lstm::state,graphbpe,lstm,state,gripper,validation,domain_dependent,all_domains,2,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::lstm::state
regime::graphbpe::lstm::state,graphbpe,lstm,state,gripper,test-interpolation,domain_dependent,all_domains,3,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::lstm::state
regime::graphbpe::lstm::state,graphbpe,lstm,state,gripper,test-extrapolation,domain_dependent,all_domains,16,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::lstm::state
regime::graphbpe::lstm::state,graphbpe,lstm,state,logistics,validation,domain_dependent,all_domains,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::lstm::state
regime::graphbpe::lstm::state,graphbpe,lstm,state,logistics,test-interpolation,domain_dependent,all_domains,9,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::lstm::state
regime::graphbpe::lstm::state,graphbpe,lstm,state,logistics,test-extrapolation,domain_dependent,all_domains,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::lstm::state
regime::graphbpe::lstm::state,graphbpe,lstm,state,visitall-from-everywhere,validation,domain_dependent,all_domains,24,0.5416666666666666,0.5416666666666666,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::lstm::state
regime::graphbpe::lstm::state,graphbpe,lstm,state,visitall-from-everywhere,test-interpolation,domain_dependent,all_domains,37,0.7567567567567568,0.7567567567567568,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::lstm::state
regime::graphbpe::lstm::state,graphbpe,lstm,state,visitall-from-everywhere,test-extrapolation,domain_dependent,all_domains,219,0.0958904109589041,0.0958904109589041,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::lstm::state
regime::graphbpe::lstm::delta,graphbpe,lstm,delta,blocks,validation,domain_dependent,all_domains,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::lstm::delta
regime::graphbpe::lstm::delta,graphbpe,lstm,delta,blocks,test-interpolation,domain_dependent,all_domains,3,0.1111111111111111,0.5555555555555555,0.4444444444444444,0.3333333333333333,0.6666666666666666,0,3,0.2600369981500925,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::lstm::delta
regime::graphbpe::lstm::delta,graphbpe,lstm,delta,blocks,test-extrapolation,domain_dependent,all_domains,20,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::lstm::delta
regime::graphbpe::lstm::delta,graphbpe,lstm,delta,gripper,validation,domain_dependent,all_domains,2,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::lstm::delta
regime::graphbpe::lstm::delta,graphbpe,lstm,delta,gripper,test-interpolation,domain_dependent,all_domains,3,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::lstm::delta
regime::graphbpe::lstm::delta,graphbpe,lstm,delta,gripper,test-extrapolation,domain_dependent,all_domains,16,1.0,0.8541666666666666,-0.14583333333333334,-0.22916666666666669,-0.0625,7,0,0.015099245037748113,Paired sign-flip on per-problem seed-mean solved outcomes,0.18119094045297734,False,regime::graphbpe::lstm::delta
regime::graphbpe::lstm::delta,graphbpe,lstm,delta,logistics,validation,domain_dependent,all_domains,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::lstm::delta
regime::graphbpe::lstm::delta,graphbpe,lstm,delta,logistics,test-interpolation,domain_dependent,all_domains,9,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::lstm::delta
regime::graphbpe::lstm::delta,graphbpe,lstm,delta,logistics,test-extrapolation,domain_dependent,all_domains,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::lstm::delta
regime::graphbpe::lstm::delta,graphbpe,lstm,delta,visitall-from-everywhere,validation,domain_dependent,all_domains,24,0.5416666666666666,0.5416666666666666,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::lstm::delta
regime::graphbpe::lstm::delta,graphbpe,lstm,delta,visitall-from-everywhere,test-interpolation,domain_dependent,all_domains,37,0.7567567567567568,0.7567567567567568,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::lstm::delta
regime::graphbpe::lstm::delta,graphbpe,lstm,delta,visitall-from-everywhere,test-extrapolation,domain_dependent,all_domains,219,0.0958904109589041,0.0958904109589041,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::lstm::delta
regime::graphbpe::xgboost::state,graphbpe,xgboost,state,blocks,validation,domain_dependent,all_domains,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::xgboost::state
regime::graphbpe::xgboost::state,graphbpe,xgboost,state,blocks,test-interpolation,domain_dependent,all_domains,3,0.0,0.7777777777777777,0.7777777777777777,0.3333333333333333,1.0,0,3,0.25168741562921854,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::xgboost::state
regime::graphbpe::xgboost::state,graphbpe,xgboost,state,blocks,test-extrapolation,domain_dependent,all_domains,20,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::xgboost::state
regime::graphbpe::xgboost::state,graphbpe,xgboost,state,gripper,validation,domain_dependent,all_domains,2,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::xgboost::state
regime::graphbpe::xgboost::state,graphbpe,xgboost,state,gripper,test-interpolation,domain_dependent,all_domains,3,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::xgboost::state
regime::graphbpe::xgboost::state,graphbpe,xgboost,state,gripper,test-extrapolation,domain_dependent,all_domains,16,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::xgboost::state
regime::graphbpe::xgboost::state,graphbpe,xgboost,state,logistics,validation,domain_dependent,all_domains,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::xgboost::state
regime::graphbpe::xgboost::state,graphbpe,xgboost,state,logistics,test-interpolation,domain_dependent,all_domains,9,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::xgboost::state
regime::graphbpe::xgboost::state,graphbpe,xgboost,state,logistics,test-extrapolation,domain_dependent,all_domains,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::xgboost::state
regime::graphbpe::xgboost::state,graphbpe,xgboost,state,visitall-from-everywhere,validation,domain_dependent,all_domains,24,0.5416666666666666,0.5416666666666666,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::xgboost::state
regime::graphbpe::xgboost::state,graphbpe,xgboost,state,visitall-from-everywhere,test-interpolation,domain_dependent,all_domains,37,0.7567567567567568,0.7567567567567568,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::xgboost::state
regime::graphbpe::xgboost::state,graphbpe,xgboost,state,visitall-from-everywhere,test-extrapolation,domain_dependent,all_domains,219,0.0958904109589041,0.0958904109589041,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::xgboost::state
regime::graphbpe::xgboost::delta,graphbpe,xgboost,delta,blocks,validation,domain_dependent,all_domains,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::xgboost::delta
regime::graphbpe::xgboost::delta,graphbpe,xgboost,delta,blocks,test-interpolation,domain_dependent,all_domains,3,0.0,1.0,1.0,1.0,1.0,0,3,0.24853757312134395,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::xgboost::delta
regime::graphbpe::xgboost::delta,graphbpe,xgboost,delta,blocks,test-extrapolation,domain_dependent,all_domains,20,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::xgboost::delta
regime::graphbpe::xgboost::delta,graphbpe,xgboost,delta,gripper,validation,domain_dependent,all_domains,2,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::xgboost::delta
regime::graphbpe::xgboost::delta,graphbpe,xgboost,delta,gripper,test-interpolation,domain_dependent,all_domains,3,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::xgboost::delta
regime::graphbpe::xgboost::delta,graphbpe,xgboost,delta,gripper,test-extrapolation,domain_dependent,all_domains,16,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::xgboost::delta
regime::graphbpe::xgboost::delta,graphbpe,xgboost,delta,logistics,validation,domain_dependent,all_domains,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::xgboost::delta
regime::graphbpe::xgboost::delta,graphbpe,xgboost,delta,logistics,test-interpolation,domain_dependent,all_domains,9,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::xgboost::delta
regime::graphbpe::xgboost::delta,graphbpe,xgboost,delta,logistics,test-extrapolation,domain_dependent,all_domains,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::xgboost::delta
regime::graphbpe::xgboost::delta,graphbpe,xgboost,delta,visitall-from-everywhere,validation,domain_dependent,all_domains,24,0.5416666666666666,0.5416666666666666,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::xgboost::delta
regime::graphbpe::xgboost::delta,graphbpe,xgboost,delta,visitall-from-everywhere,test-interpolation,domain_dependent,all_domains,37,0.7567567567567568,0.7567567567567568,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::xgboost::delta
regime::graphbpe::xgboost::delta,graphbpe,xgboost,delta,visitall-from-everywhere,test-extrapolation,domain_dependent,all_domains,219,0.0958904109589041,0.0958904109589041,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::graphbpe::xgboost::delta
regime::random::lstm::state,random,lstm,state,blocks,validation,domain_dependent,all_domains,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::random::lstm::state
regime::random::lstm::state,random,lstm,state,blocks,test-interpolation,domain_dependent,all_domains,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::random::lstm::state
